id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating
19648322,Cosy Riverside Apartment - Entire Place,7839079,Julian,,Boroondara,-37.81384,145.01953,Entire home/apt,65,2,2,05/12/17,0.11,2,0,94
19648336,Warm relaxing 20 mins from airport,113322195,Lisa,,Hume,-37.58787,144.69795,Private room,51,1,0,,,1,0,83
19648696,Fantastic Family House InnerWest 4BR+2bath+Netflix,35516057,Jackie,,Maribyrnong,-37.78229,144.88122,Entire home/apt,300,2,65,27/03/19,3.06,1,146,99
19648907,"Designer Apartment with Soul. 
WIFI/ porta cot.",132716840,Sarah,,Darebin,-37.75163,145.00194,Entire home/apt,129,2,65,02/04/19,3.24,1,266,91
19649724,Beautiful City Apartment with Harbour View!,7131157,Joanne & Scott,,Melbourne,-37.81506,144.95259,Entire home/apt,121,3,70,03/04/19,3.4,6,127,100
19650526,Bright and spacious beachside unit.,33948682,Lisa,,Kingston,-38.05662,145.1239,Entire home/apt,70,2,7,12/01/19,0.5,1,41,99
19655140,MoonOnSky,12549230,Chanamporn (Golf),,Yarra,-37.78683,144.99002,Private room,61,3,28,04/04/19,1.39,1,39,93
19660878,Garry's Room,58060729,Victor,,Darebin,-37.76617,145.01074,Private room,30,7,8,26/07/18,0.58,4,1,100
19660929,Foxtel Sports WiFi Fresh New Home 23 mins Airport,138417576,Mark,,Hume,-37.52964,144.9069,Entire home/apt,139,2,43,23/03/19,2.41,1,336,92
19662317,Warm Cottage with comfortable yard,66815244,Jen,,Manningham,-37.7822,145.10843,Entire home/apt,228,2,16,17/03/19,0.8,4,355,98
19664312,Carlton Space,42260023,Aaron,,Yarra,-37.78777,144.97085,Entire home/apt,128,3,20,03/06/18,0.98,9,0,96
19664375,"St Kilda- Walk To Beach,Cafes,Trams, Parking *WIFI",32820737,Michael,,Port Phillip,-37.86126,144.97869,Entire home/apt,220,3,14,17/12/18,0.81,1,362,95
19664927,"NEW, MODERN, EASY TRAM ACCESS, PARKING & WIFI",137776357,Marc & MJ,,Darebin,-37.77414,144.99107,Entire home/apt,160,2,10,29/12/17,0.47,3,66,100
19665462,Unicorn Palace,29948249,Koby,,Moreland,-37.76172,144.95678,Private room,180,1,0,,,1,90,97
19666887,"Clean and Tidy Apartment, Quiet Central Location",2974707,Andrei,,Melbourne,-37.80165,144.9731,Private room,70,2,0,,,1,0,93
19668610,A home away from home:),136979803,Shivek,,Darebin,-37.70699,144.99856,Private room,151,1,0,,,1,363,95
19674340,Comfy Modern CBD Studio 20,47524508,Rick,,Melbourne,-37.81611,144.95219,Entire home/apt,89,1,2,21/02/18,0.1,20,0,93
19679715,Riveredge Terrace Apartment,138595992,Vivian,,Maribyrnong,-37.77494,144.85299,Private room,38,2,23,15/11/18,1.19,2,281,97
19679903,MODERN & COSY 1bd Apt - Amazing Location (CBD),84585724,Salomé,,Melbourne,-37.81232,144.95582,Entire home/apt,96,2,16,24/11/17,0.78,1,0,92
19680066,Beach House - Master w/ ensuite,120887845,Sherrie,,Kingston,-38.05062,145.12252,Private room,120,1,0,,,1,0,100
19680708,"Chadstone central,  2BD apt family accomodation",54456559,Michelle,,Monash,-37.87671,145.09224,Entire home/apt,120,1,45,02/03/19,2.16,1,0,92
19681367,Stylish and quiet 1BR close to transport and shops,138615459,Rebecca,,Boroondara,-37.8274,145.02767,Entire home/apt,90,3,10,10/12/17,0.49,1,0,100
19681569,City Heritage Apartment 2BR/2Bath - Melb Paris End,54139180,Melissa,,Melbourne,-37.81522,144.96841,Entire home/apt,250,3,21,02/03/19,0.99,3,115,92
19681980,New Townhouse/1 Double Bedroom/Wifi/ Parking,138623477,Lisa,,Brimbank,-37.756,144.79346,Private room,39,1,1,09/08/17,0.05,1,0,100
19682200,2BR City View near Melbourne Central+Free Wifi,22860147,Adji,,Melbourne,-37.81198,144.95895,Entire home/apt,190,5,11,19/05/18,0.55,85,181,90
19682509,Inner City Cosy Condo,84437445,Roni,,Yarra,-37.78796,144.98988,Entire home/apt,93,2,66,31/03/19,3.14,1,110,20
19682635,Fantastic CBD Location for Family and Friends,44056251,Victoria,,Melbourne,-37.81041,144.95306,Private room,200,1,16,21/01/19,0.78,2,179,70
19684009,Near Airport FREE WIFI (DB),117478367,Jane,,Hume,-37.57477,144.93291,Private room,32,1,93,06/04/19,4.44,2,144,60
19684083,"Master room w/ensuite,very central温馨主人房独立卫浴交通便利",102020194,Rachel,,Whitehorse,-37.83001,145.12357,Private room,77,1,14,29/03/19,0.9,1,346,80
19684753,"Cosy, Relaxing Apartment in the Centre of the City",932976,Jayne,,Melbourne,-37.81541,144.96348,Entire home/apt,155,1,131,25/03/19,6.57,4,140,92
19686370,SYRAH: 2Beds | Modern Lux | Docklands ★Pro Host★,5383441,Mariam,,Melbourne,-37.82,144.94334,Entire home/apt,165,2,40,10/02/19,1.98,79,35,80
19686687,*Warm*Cozy*Spacious* 1BR CBD Apt with FREE WIFI,138670177,Steven,,Melbourne,-37.81702,144.95399,Entire home/apt,110,1,80,25/03/19,3.84,4,170,100
19687302,"PARKLANDS apartment, 2 km from city, last minute$",2434086,Mart,,Melbourne,-37.78179,144.95816,Entire home/apt,97,2,13,03/11/18,0.61,1,153,92
19700373,"Big 3 BR house, modern, renovated, prime location",54781341,Alice,,Knox,-37.92301,145.22735,Entire home/apt,129,3,31,10/03/19,1.47,2,28,100
19700663,"Caulfield Gem, Spacious, Monash Uni 2.6 Kms away.",89058738,Peter,,Glen Eira,-37.89319,145.03419,Private room,55,3,7,06/04/19,0.34,3,148,96
19700753,The Sandbelt Apartment,138798097,Sandbelt,,Kingston,-37.93867,145.0685,Private room,180,1,0,,,1,363,92
19701538,Waltzing Matilda Apartment,138809348,Waltzing,,Greater Dandenong,-37.96338,145.14989,Private room,239,1,0,,,1,354,92
19701850,A tranquil bubble in a bustling city,53109957,Sue,,Melbourne,-37.82055,144.95517,Entire home/apt,120,2,42,30/03/19,2.25,1,124,95
19702490,Glitz Makz,138824257,G Sameer,,Melbourne,-37.80862,144.95955,Private room,991,1,30,06/04/19,1.42,6,194,92
19703013,Box Hill Central 1 Bedroom Delight@Elland Avenue,122587838,Ranna,,Whitehorse,-37.81648,145.12375,Entire home/apt,99,1,44,23/03/19,2.07,7,119,92
19703226,舒适家庭 单独房间2个人$98 提前约可住6个人2个房间｡2个人或3个人只能住其中一个房间｡,101703756,秀丛,,Bayside,-37.95344,145.04321,Shared room,99,1,14,01/07/18,0.67,2,365,92
19703354,South Yarra Retro Abode,94433687,Isadora,,Melbourne,-37.84406,144.98495,Entire home/apt,66,1,39,31/12/18,2.02,1,193,100
19704526,Modern Townhouse in the heart of Richmond near MCG,68333929,Bella,,Yarra,-37.81877,144.99673,Entire home/apt,210,3,26,28/03/19,1.22,1,344,92
19704948,Brand new boutique 2 bd apt + WIFI,133431492,Max,,Stonnington,-37.83772,144.99286,Entire home/apt,196,2,24,23/02/19,1.13,5,5,95
19706091,NEW Panoramic River View on Collins + Netflix,108280030,Dylan,,Melbourne,-37.8215,144.94294,Entire home/apt,205,2,11,30/01/18,0.51,6,274,92
19707170,Cozy room - great location!,114224667,Colleen Agnes,,Port Phillip,-37.86233,144.97568,Private room,53,2,48,17/03/19,2.36,1,75,100
19707390,Melbourne CBD 1BR apartment near Flagstaff Gardens,54003616,Sean,,Melbourne,-37.80976,144.95654,Entire home/apt,100,3,7,09/11/18,0.44,1,0,92
19709300,Stylish Brand New 1BD apartment in South Yarra,133431492,Max,,Stonnington,-37.83755,144.99281,Entire home/apt,99,1,78,24/03/19,3.74,5,8,92
19709924,Convenient Chapel St - Room & bars/food/transport,94921734,Marek,,Port Phillip,-37.85883,144.99036,Private room,41,1,8,11/12/17,0.38,1,0,90
19720192,Good location! Room with large window.,114976047,Beatrice,,Melbourne,-37.81607,144.95331,Private room,75,1,0,,,1,0,92
19720654,STYLISH 2BR 2BTH + CAR = HEART OF SOUTH YARRA,29406728,Lenny,,Stonnington,-37.83992,144.99575,Entire home/apt,189,2,40,03/03/19,2.76,9,261,100
19721651,A beautiful room in the heart of Southbank,108464202,Flora,,Melbourne,-37.82497,144.96028,Private room,90,1,55,19/03/19,2.7,1,177,60
19721692,Townhouse with everything at your doorstep,139014038,Matthew,,Darebin,-37.75008,144.99198,Entire home/apt,180,4,10,10/02/19,0.48,2,97,97
19723130,Fitzroy north 2bdrm apartment,139031560,Penny,,Yarra,-37.78504,144.97829,Entire home/apt,115,2,13,26/12/18,0.65,2,4,95
19723195,Luxury Apartment with two bedrooms in South Yarra,139025422,May,,Stonnington,-37.83746,144.99466,Private room,80,3,2,28/02/19,0.46,1,47,92
19728830,1 min to Station / Max 3ppl / Clean / Full equiped,133431492,Max,,Stonnington,-37.83866,144.99332,Entire home/apt,106,1,54,17/03/19,2.54,5,9,92
19728968,South Yarra Luxx NETFLIX*GYM*CARPARK*POOL*WIFI*BBQ,19995217,Hendry,,Stonnington,-37.83623,144.993,Entire home/apt,99,1,80,30/03/19,3.8,3,46,100
19736706,Conveniently located  Stunning Apartment,139162999,Manik,,Monash,-37.91422,145.11357,Entire home/apt,115,2,47,23/03/19,2.23,2,251,92
19736750,近莫那什大学的温馨单间,42339204,Sandy,,Glen Eira,-37.89623,145.04439,Entire home/apt,51,3,1,05/10/17,0.05,2,0,20
19736873,"Bright self-contained studio, 10min to Melb CBD",55604528,Lilly,,Moreland,-37.76206,144.96458,Entire home/apt,70,4,26,07/04/19,1.53,1,216,97
19738183,Luxurious Spacious St.Kilda Esplanade Apartment,92945766,Nathan,,Port Phillip,-37.86727,144.97772,Entire home/apt,400,5,12,18/03/19,0.59,1,69,92
19738850,"Spectacular location, spectacular apartment + wifi",65397966,Saskia,,Melbourne,-37.81745,144.95934,Entire home/apt,139,2,87,05/02/19,4.16,1,0,92
19739082,Melbourne Docklands Harbour View Private room,51975146,Selena,,Melbourne,-37.81563,144.94826,Private room,96,2,33,23/03/19,1.58,3,14,100
19739815,Private room close to everything Docklands,139206741,Tim,,Melbourne,-37.81431,144.94306,Private room,70,1,6,25/10/18,0.29,1,0,99
19740370,3BR Home Next To Beach,133075878,Yunjia,,Port Phillip,-37.84277,144.93874,Entire home/apt,162,3,0,,,1,0,91
19740844,Renovated 2-bed basement apartment 9km from city,787760,Alex,,Maribyrnong,-37.80988,144.86766,Entire home/apt,89,2,84,31/03/19,4.02,1,221,94
19741522,BOUTIQUE APARTMENT + CARPARK + WIFI - NEAR TO CBD,116781641,Kylie,,Stonnington,-37.84502,145.0028,Entire home/apt,100,1,84,01/04/19,4.22,1,171,92
19741934,Clean and cosy in golden location1(Free park+wifi),64737468,Sally,,Monash,-37.88313,145.16031,Entire home/apt,144,3,58,15/03/19,2.84,4,292,92
19742007,Welcoming you to Richmond,31958486,Georgie,,Yarra,-37.82163,144.99357,Private room,70,2,0,,,1,0,95
19742411,Skyhigh BrandNew 2BD 1Bath MelbCBD Wifi*Pool*Gym,93930367,Gemstone Apartments,,Melbourne,-37.81597,144.95546,Entire home/apt,128,1,73,18/03/19,3.52,20,76,87
19742441,Little Paradise,139205229,Yalenis,,Yarra,-37.7797,144.97377,Private room,61,3,3,11/12/17,0.15,2,0,95
19742462,"Luxury, best CBD location,heated Rooftop pool,gym",9766343,Hien,,Melbourne,-37.81572,144.95823,Private room,96,1,19,10/02/19,1.26,2,47,92
19742571,All amenities in Boxhill Central 2,22830572,Fey,,Whitehorse,-37.81153,145.12197,Private room,55,2,30,27/03/19,1.45,2,275,100
19743991,Studio  flat 15 minutes to airport-Ladies Only,139249496,Caroline,,Moreland,-37.69434,144.96458,Entire home/apt,39,1,27,05/04/19,1.28,1,288,92
19744112,All amenities in Boxhill Central 1,22830572,Fey,,Whitehorse,-37.81175,145.12146,Private room,55,2,48,27/03/19,2.32,2,270,92
19751108,Amazing Ocean View 2BR+CarPark+FreeTram+Pool+SPA,131230411,Phil &Jing,,Melbourne,-37.82136,144.94113,Entire home/apt,180,2,116,24/03/19,5.57,1,305,92
19751390,The Loft at Alchemy Distillers,111659154,Alchemy,,Yarra Ranges,-37.65564,145.51597,Entire home/apt,144,1,153,31/03/19,7.48,1,320,99
19751491,Townhouse in South Yarra (near Chapel Street),13430883,Tim,,Stonnington,-37.84134,144.99903,Private room,77,4,19,09/01/19,0.92,1,40,96
19751625,Cosy Apt with luxury Tempur bed on Lygon St,13801169,Nick,,Melbourne,-37.79345,144.96682,Private room,69,2,80,24/03/19,4.54,3,250,92
19751761,Aspendale Beach Pad,42983373,Jason,,Kingston,-38.02822,145.10251,Private room,59,2,43,22/03/19,2.26,2,75,40
19751774,Tranquil place in Melbourne,139335965,Manon And Simon -,,Yarra,-37.80784,144.98136,Entire home/apt,91,7,2,14/08/17,0.1,1,0,99
19752294,Pakenham Ranges,81425681,Joseph,,Cardinia,-38.0455,145.48107,Entire home/apt,180,1,11,25/11/18,0.69,1,362,100
19752576,"Riverside 2Bed2Bath Apt w Free Parking, Pool & Gym",139347219,Timothy,,Melbourne,-37.82157,144.94389,Entire home/apt,175,2,24,17/03/19,1.22,1,172,100
19752952,Rustic and private bungalow,69101360,Dotti,,Moreland,-37.75302,144.95956,Private room,45,1,40,04/04/19,1.98,1,27,92
19753290,CBD 2 bedroom apt with 5 beds fits 8 free carpark,27519695,Rachel & Ivan,,Melbourne,-37.81579,144.95263,Entire home/apt,169,1,133,19/03/19,6.5,4,321,100
19753375,Spacious 3 Bed Penthouse on The Famous Chapel St,139357999,Thomas,,Stonnington,-37.84807,144.99391,Entire home/apt,345,1,6,27/03/18,0.29,2,243,91
19753391,Radiant Brick Home with a BBQ Patio in Keilor,32993431,Fran,,Brimbank,-37.72038,144.80917,Entire home/apt,151,1,34,12/03/19,1.63,1,280,99
19753968,Perfect Location to Discover Melbourne,139357999,Thomas,,Melbourne,-37.79991,144.97452,Entire home/apt,145,1,10,25/02/19,0.49,2,346,92
19754261,Three Nine Five,20420788,Helen,,Port Phillip,-37.83611,144.96127,Entire home/apt,151,3,37,10/03/19,1.78,1,0,100
19754398,Multi story townhouse with sunny balcony,139373472,Sylvia,,Moonee Valley,-37.78202,144.92387,Private room,61,1,0,,,1,0,98
19754700,"Large, cosy room in Thornbury",139377092,Madeleine,,Darebin,-37.74984,144.98588,Private room,35,2,3,06/08/17,0.15,1,0,98
19755790,Central of Melbourne-Gym+SwimmingPool+SmartTV,30900122,S&S,,Melbourne,-37.81422,144.95733,Entire home/apt,128,1,106,23/03/19,5.02,37,343,94
19757839,Bik Lane apartment room,139031560,Penny,,Yarra,-37.78337,144.97867,Private room,61,2,3,09/12/17,0.17,2,27,92
19767007,888 Docklands,78081592,Nicole,,Melbourne,-37.82032,144.9445,Entire home/apt,189,90,2,03/11/17,0.1,1,363,96
19767693,2 bed apartment in the heart of North Melbourne,14260380,Ash,,Melbourne,-37.80108,144.94772,Entire home/apt,115,2,1,15/07/17,0.05,1,0,92
19767938,Remarkable 4 Bedroom Home in Ringwood,112530913,Fiona And Mark,,Maroondah,-37.81717,145.23505,Entire home/apt,248,3,50,01/04/19,2.4,1,225,97
19768062,Glen iris apartment,55355837,Michael And Meg,,Boroondara,-37.85446,145.06618,Entire home/apt,180,2,9,17/03/19,0.44,1,82,93
19769076,Deluxe 2BD2BTH Residence *View/Crown/CBD/Netflix*,36605625,C & S,,Melbourne,-37.82119,144.96567,Entire home/apt,120,1,33,03/03/19,1.63,19,71,100
19769182,One room in the Comfortable House,24499341,Queenie,,Wyndham,-37.90906,144.74382,Private room,48,2,8,18/02/19,0.45,2,72,92
19769406,Home @ Melbourne CBD. It's all at your front door!,40595688,金平,,Melbourne,-37.80906,144.96017,Entire home/apt,146,1,0,,,2,267,98
19769940,PRIVATE BEDROOM l,30386963,Sammy,,Wyndham,-37.88719,144.71208,Private room,39,1,4,01/03/19,0.68,6,82,94
19769962,Townhouse near Blackburn train station,13359222,Jozef,,Whitehorse,-37.81773,145.14722,Entire home/apt,127,4,13,26/03/19,0.81,8,142,92
19770077,"Superbly Renovated Victorian Home, Pet Friendly",760849,Boutique Stays Accommodation Group,,Port Phillip,-37.83485,144.94064,Entire home/apt,594,5,2,01/04/19,2,56,302,92
19770776,"Modern townhouse, walking distance to tram and train stations.",86975621,Diane,,Glen Eira,-37.89146,145.02556,Entire home/apt,94,5,1,08/10/18,0.16,1,83,92
19772445,Penthouse Riverview Suite,1403803,One William Street,,Melbourne,-37.81849,144.95969,Entire home/apt,450,2,0,,,20,141,98
19773163,1 Bedroom Suite in Melbourne CBD - 2 Nights,1403803,One William Street,,Melbourne,-37.82044,144.96025,Entire home/apt,115,2,2,03/01/19,0.12,20,81,99
19773599,NEW - Treetop Apartment St Kilda,17308,Romi,,Port Phillip,-37.86165,145.00538,Entire home/apt,87,2,37,22/02/19,2.04,1,231,93
19775791,A luxury escape in GW! Near to Monash Uni,139605418,Christine,,Monash,-37.90005,145.14665,Entire home/apt,118,2,30,30/03/19,1.64,1,133,100
19776555,5 star private room with Harbour view in the city!,18778574,Ena,,Melbourne,-37.81387,144.94706,Private room,70,1,41,25/03/19,1.97,6,75,96
19776779,Modern apartment in Richmond 10 mins to CBD,137420482,Yan,,Yarra,-37.82541,145.00799,Entire home/apt,129,1,127,08/04/19,6.03,2,323,95
19776817,Enjoy Melbourne Summer at this cozy CBD Apartment!,14877932,Trung,,Melbourne,-37.80822,144.96141,Entire home/apt,106,1,64,03/04/19,3.04,1,51,91
19779046,Southbank Shared Cozy room,15980947,Nakanok,,Melbourne,-37.82454,144.96384,Shared room,70,2,4,12/02/18,0.21,2,0,92
19787971,"Self contained, creative retreat in Northcote.",47526955,Angela,,Darebin,-37.7776,144.99451,Entire home/apt,90,1,87,28/03/19,4.48,1,223,92
19789786,"""Rivers Rest"" by the Yarra in beautiful Warrandyte",3007140,Stephanie,,Manningham,-37.73986,145.22995,Entire home/apt,99,1,94,07/04/19,5.2,1,76,96
19790066,Simply stunning 3-bed Southbank apartment,46333372,Nate,,Melbourne,-37.82091,144.96266,Entire home/apt,799,2,38,06/04/19,1.8,16,273,91
19790660,★HEART OF MELBOURNE CITY★ Pool | Sauna | Gym | 1BD,7509953,Beyond A Room,,Melbourne,-37.81938,144.95639,Entire home/apt,117,1,5,16/02/19,0.28,98,344,92
19791803,De Maybo's cosy house!,63164072,Maybelline,,Monash,-37.90476,145.14217,Private room,69,1,39,22/02/19,1.91,1,148,92
19791905,Magnolia Retreat,11755700,Nickett,,Yarra Ranges,-37.87339,145.36162,Entire home/apt,274,1,3,20/01/18,0.18,13,358,93
19792251,Heart of city high-rise master bed with ensuite,88838952,Itee,,Melbourne,-37.82798,144.95956,Private room,51,2,0,,,1,0,100
19792278,Cozy Minimalist Private Bedroom close to Skybus,121805784,Hendrick,,Melbourne,-37.81562,144.95298,Private room,80,1,152,07/04/19,7.22,1,209,91
19792369,Great studio  in Central location - 3,74705157,Geza,,Whitehorse,-37.83074,145.14997,Private room,39,5,10,20/09/18,0.49,2,311,90
19795258,"cosy, clean,private cottage in Box Hill North",116916299,Linda,,Whitehorse,-37.80008,145.1394,Entire home/apt,100,1,2,10/08/17,0.1,2,0,95
19798937,*Cozy Apt w/ Courtyard in Elwood*,139831757,Tamara,,Port Phillip,-37.87322,144.98742,Entire home/apt,96,3,3,30/10/17,0.15,1,137,85
19800305,*Enjoy a Nice Room in The Best Area!*,10767225,Raphael,,Yarra,-37.79885,144.98115,Private room,53,2,42,22/03/19,2.36,2,3,90
19800757,**New Modern 2 Bedroom Flat in The Best Area!**,10767225,Raphael,,Yarra,-37.79848,144.9808,Entire home/apt,146,2,9,17/11/18,0.53,2,0,100
19808575,Glamorous Carlton,17474001,Justin,,Melbourne,-37.80428,144.96418,Entire home/apt,106,2,36,31/03/19,1.79,1,60,91
19808696,"Classic Melb Terrace on the Park, Close to Trams",10721819,Will,,Yarra,-37.79061,144.98447,Entire home/apt,129,3,0,,,1,0,100
19811184,Spring St - Stunning Apartment with Sweeping City Views,11914644,Luxico Holiday Homes,,Melbourne,-37.81493,144.97329,Entire home/apt,1023,14,2,31/07/18,0.12,70,364,20
19811880,East Bentleigh Beauty,4002705,Ronan,,Glen Eira,-37.92756,145.05242,Entire home/apt,137,2,1,16/08/17,0.05,1,358,93
19812031,Cabin 1 Kimgara (jarvie),86988416,Singrid,,Wyndham,-37.81756,144.68345,Private room,75,1,1,29/03/18,0.08,4,179,100
19812193,"Upscale, Colourful Apartment in Port Melbourne",22630928,Shelley,,Port Phillip,-37.84095,144.939,Entire home/apt,175,7,23,27/02/19,1.18,21,320,98
19812415,Modern~Spacious~Private Home~3 month lease,11459133,Eva,,Glen Eira,-37.88043,145.01378,Entire home/apt,139,28,1,19/10/17,0.06,2,77,96
19812511,Cabin 3 Kimgara (bunk),86988416,Singrid,,Wyndham,-37.81938,144.68227,Private room,75,1,1,03/08/17,0.05,4,179,92
19813115,docklands无敌海景房,114812173,舒畅,,Melbourne,-37.82307,144.94218,Entire home/apt,108,1,3,09/12/18,0.15,1,0,83
19814465,St Kilda penthouse -panoramic Bay and City views.,1710397,Darryl,,Port Phillip,-37.85989,144.9714,Entire home/apt,433,3,21,15/03/19,1.08,33,212,98
19814920,Westgarth House,7682378,Kelly,,Darebin,-37.77606,144.99295,Entire home/apt,120,2,0,,,1,0,100
19817341,A PERFECT STAY - Ace's Place *Free Parking,1649158,A Perfect Stay,,Stonnington,-37.83396,144.98983,Entire home/apt,210,2,2,14/02/18,0.13,7,349,95
19817590,Minimalist City Fringe Apartment,612266,Nahla,,Moreland,-37.77885,144.97549,Entire home/apt,220,2,1,10/08/17,0.05,1,0,98
